SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"04105000","BATTLE CREEK AT BATTLE CREEK, MI","ST","USGS",-85.15360250,42.33142969,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04105000"
"04105500","KALAMAZOO RIVER NEAR BATTLE CREEK, MI","ST","USGS",-85.19749290,42.32392989,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04105500"
"04105700","AUGUSTA CREEK NEAR AUGUSTA, MI","ST","USGS",-85.35388940,42.35337340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04105700"
"04106000","KALAMAZOO RIVER AT COMSTOCK, MI","ST","USGS",-85.51389300,42.28559716,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106000"
"04106007","KALAMAZOO R AT SPRINKLE RD (D8) NR COMSTOCK, MI","ST","USGS",-85.53061110,42.28600000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106007"
"04106080","KALAMAZOO R AT KING HWY (D9) AT KALAMAZOO, MI","ST","USGS",-85.55238889,42.28472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106080"
"04106100","KALAMAZOO R AT SUTHERLAND PARK (D10) AT K.ZOO, MI","ST","USGS",-85.56133330,42.29141667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106100"
"04106115","KALAMAZOO R US FROM MICH. AVE (D11) AT K.ZOO, MI","ST","USGS",-85.56880560,42.29366667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106115"
"04106320","WEST FORK PORTAGE CREEK NEAR OSHTEMO, MI","ST","USGS",-85.64833890,42.23531839,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106320"
"04106400","WEST FORK PORTAGE CREEK AT KALAMAZOO, MI","ST","USGS",-85.61444950,42.24448540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106400"
"04106490","PORTAGE CK AT E ALCOTT ST (D1) AT KALAMAZOO, MI","ST","USGS",-85.57800000,42.27061110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106490"
"04106500","PORTAGE CREEK AT KALAMAZOO, MI","ST","USGS",-85.57639420,42.27420750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106500"
"04106501","PORTAGE CK AT STOCKBRIDGE AVE (D2) AT KALAMAZOO,MI","ST","USGS",-85.57691670,42.27730556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106501"
"04106504","AXTELL CREEK AT S PARK ST (D6) AT KALAMAZOO, MI","ST","USGS",-85.58750000,42.27694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106504"
"04106505","AXTELL CK AT PORTAGE CK CONFL (D7) AT KALAMAZOO,MI","ST","USGS",-85.57975000,42.28119444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106505"
"04106507","PORTAGE CREEK AT VINE STREET (D3) AT KALAMAZOO, MI","ST","USGS",-85.57894440,42.28377778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106507"
"04106509","PORTAGE CK AT S. PITCHER ST (D4) AT KALAMAZOO, MI","ST","USGS",-85.57536110,42.28872220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106509"
"04106512","PORTAGE CK AT KALAMAZOO AVE (D5) AT KALAMAZOO, MI","ST","USGS",-85.57358330,42.29411110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106512"
"041065145","KALAMAZOO R AT GULL RD (D12) AT KALAMAZOO, MI","ST","USGS",-85.57144440,42.29858330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041065145"
"04106515","KALAMAZOO R AT PATERSON ST (D13) AT KALAMAZOO, MI","ST","USGS",-85.57119440,42.30261110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106515"
"04106560","KALAMAZOO RIVER AT MOSEL AVE (D14) AT KALAMAZOO,MI","ST","USGS",-85.57283330,42.31938889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04106560"
"04108660","KALAMAZOO RIVER AT NEW RICHMOND, MI","ST","USGS",-86.10670300,42.65085976,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04108660"
"04108800","MACATAWA RIVER AT STATE ROAD NEAR ZEELAND, MI","ST","USGS",-86.01837220,42.77919167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04108800"
"04108862","PIGEON RIVER AT 120TH AVENUE NR OLIVE CENTER, MI","ST","USGS",-86.08198959,42.93279984,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04108862"
"04109000","GRAND RIVER AT JACKSON, MI","ST","USGS",-84.40884830,42.28364676,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04109000"
"04111000","GRAND RIVER NEAR EATON RAPIDS, MI","ST","USGS",-84.62303529,42.53475910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04111000"
"04111379","RED CEDAR RIVER NEAR WILLIAMSTON, MI","ST","USGS",-84.21913290,42.68308990,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04111379"
"04112000","SLOAN CREEK NEAR WILLIAMSTON, MI","ST","USGS",-84.36386050,42.67586828,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04112000"
"04112500","RED CEDAR RIVER AT EAST LANSING, MI","ST","USGS",-84.47803170,42.72725710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04112500"
"04112850","SYCAMORE CREEK AT HOLT ROAD NEAR HOLT, MI","ST","USGS",-84.48275330,42.64031340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04112850"
"04113000","GRAND RIVER AT LANSING, MI","ST","USGS",-84.55525700,42.75059039,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04113000"
"04114000","GRAND RIVER AT PORTLAND, MI","ST","USGS",-84.91221820,42.85642289,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04114000"
"04114498","LOOKING GLASS RIVER NEAR EAGLE, MI","ST","USGS",-84.75943390,42.82809018,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04114498"
"04115000","MAPLE RIVER AT MAPLE RAPIDS, MI","ST","USGS",-84.69305210,43.10975485,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04115000"
"04115265","FISH CREEK NEAR CRYSTAL, MI","ST","USGS",-84.98112450,43.24975450,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04115265"
"04116000","GRAND RIVER AT IONIA, MI","ST","USGS",-85.06917250,42.97197700,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04116000"
"04116500","FLAT RIVER AT SMYRNA, MI","ST","USGS",-85.26473920,43.05280928,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04116500"
"04117004","QUAKER BROOK AT STATE HWY M-66 NEAR NASHVILLE, MI","ST","USGS",-85.09499750,42.56725840,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04117004"
"04117500","THORNAPPLE RIVER NEAR HASTINGS, MI","ST","USGS",-85.23639330,42.61586880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04117500"
"04118000","THORNAPPLE RIVER NEAR CALEDONIA, MI","ST","USGS",-85.48335230,42.81114290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04118000"
"04118105","GRAND RIVER AT ADA, MI","ST","USGS",-85.47752280,42.95697410,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04118105"
"04118500","ROGUE RIVER NEAR ROCKFORD, MI","ST","USGS",-85.59086480,43.08224910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04118500"
"04118564","GRAND RIVER AT N PARK ST NE AT GRAND RAPIDS, MI","ST","USGS",-85.66083330,43.02277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04118564"
"04119000","GRAND RIVER AT GRAND RAPIDS, MI","ST","USGS",-85.67725330,42.96308200,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04119000"
"04119055","PLASTER CREEK AT 28TH STREET AT GRAND RAPIDS, MI","ST","USGS",-85.65058400,42.91280557,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04119055"
"04119070","GRAND RIVER AT STATE HWY M-11 AT GRANDVILLE, MI","ST","USGS",-85.76725550,42.91530380,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04119070"
"04119160","BUCK CREEK AT WILSON AVENUE AT GRANDVILLE, MI","ST","USGS",-85.76281050,42.90252630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04119160"
"04119400","GRAND RIVER NEAR EASTMANVILLE, MI","ST","USGS",-86.02643540,43.02418840,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04119400"
"04121494","CHIPPEWA CREEK AT 90TH AVENUE NEAR EVART, MI","ST","USGS",-85.26666670,43.92583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04121494"
"04121500","MUSKEGON RIVER AT EVART, MI","ST","USGS",-85.25531920,43.89918630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04121500"
"04121507","TWIN CREEK AT EIGHT MILE ROAD NEAR EVART, MI","ST","USGS",-85.29333330,43.92944444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04121507"
"04121944","LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI","ST","USGS",-85.59559890,43.43085818,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04121944"
"04121970","MUSKEGON RIVER NEAR CROTON, MI","ST","USGS",-85.66532390,43.43474558,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04121970"
"04122001","MUSKEGON RIVER AT BRIDGE STREET AT NEWAYGO, MI","ST","USGS",-85.80833330,43.41694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04122001"
"04122025","MUSKEGON RIVER AT BRIDGETON, MI","ST","USGS",-85.93949780,43.34724097,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04122025"
"04122100","BEAR CREEK NEAR MUSKEGON, MI","ST","USGS",-86.22283780,43.28862540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04122100"
"04122200","WHITE RIVER NEAR WHITEHALL, MI","ST","USGS",-86.23256680,43.46417856,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04122200"
"04122500","PERE MARQUETTE RIVER AT SCOTTVILLE, MI","ST","USGS",-86.27868960,43.94500630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04122500"
"04124000","MANISTEE RIVER NEAR SHERMAN, MI","ST","USGS",-85.69867920,44.43639239,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04124000"
"04124200","MANISTEE RIVER NEAR MESICK, MI","ST","USGS",-85.82090500,44.36305960,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04124200"
"04124500","EAST BRANCH PINE RIVER NEAR TUSTIN, MI","ST","USGS",-85.51727660,44.10251100,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04124500"
"04126740","PLATTE RIVER AT HONOR, MI","ST","USGS",-86.03481230,44.66805510,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04126740"
"04127800","JORDAN RIVER NEAR EAST JORDAN, MI","ST","USGS",-85.09727880,45.10111787,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04127800"
"04128990","PIGEON RIVER NEAR VANDERBILT, MI","ST","USGS",-84.46752260,45.15612400,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04128990"
"04133501","THUNDER BAY RIVER AT HERRON ROAD NEAR BOLTON, MI","ST","USGS",-83.63554000,45.12417870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04133501"
"04135700","SOUTH BRANCH AU SABLE RIVER NEAR LUZERNE, MI","ST","USGS",-84.45557500,44.61473849,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04135700"
"04136000","AU SABLE RIVER NEAR RED OAK, MI","ST","USGS",-84.29251460,44.67695930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04136000"
"04136500","AU SABLE RIVER AT MIO, MI","ST","USGS",-84.13111670,44.66001385,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04136500"
"04137005","AU SABLE RIVER NEAR CURTISVILLE, MI","ST","USGS",-83.80276400,44.56084749,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04137005"
"04137500","AU SABLE RIVER NEAR AU SABLE, MI","ST","USGS",-83.43386090,44.43640447,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04137500"
"04142000","RIFLE RIVER NEAR STERLING, MI","ST","USGS",-84.01999390,44.07252030,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04142000"
"04144032","THREEMILE CREEK AT PRIOR ROAD NEAR DURAND, MI","ST","USGS",-83.98468330,42.88169789,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04144032"
"04144500","SHIAWASSEE RIVER AT OWOSSO, MI","ST","USGS",-84.17997000,43.01502685,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04144500"
"04145785","SWAN CREEK AT FROST ROAD NEAR FROST, MI","ST","USGS",-84.12025820,43.45224870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04145785"
"04146000","FARMERS CREEK NEAR LAPEER, MI","ST","USGS",-83.33716779,43.04474940,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04146000"
"04147500","FLINT RIVER NEAR OTISVILLE, MI","ST","USGS",-83.51939650,43.11113726,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04147500"
"04148140","KEARSLEY CREEK NEAR DAVISON, MI","ST","USGS",-83.58134170,43.03363810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04148140"
"041482663","ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI","ST","USGS",-83.84606980,42.94197330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041482663"
"04148295","SWARTZ CREEK AT CLAUDE AVENUE AT FLINT, MI","ST","USGS",-83.73884610,42.98586090,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04148295"
"04148440","THREAD CREEK NEAR FLINT, MI","ST","USGS",-83.63578670,42.97502750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04148440"
"04148500","FLINT RIVER NEAR FLINT, MI","ST","USGS",-83.77162600,43.03891625,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04148500"
"04150800","CASS RIVER AT WAHJAMEGA, MI","ST","USGS",-83.44134280,43.45057745,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04150800"
"04151500","CASS RIVER AT FRANKENMUTH, MI","ST","USGS",-83.74801960,43.32780210,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04151500"
"04152049","TITTABAWASSEE RIVER AT SECORD DAM NR GLADWIN, MI","ST","USGS",-84.34222760,44.04113225,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04152049"
"04152238","SOUTH BRANCH TOBACCO RIVER NEAR BEAVERTON, MI","ST","USGS",-84.54528900,43.86696910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04152238"
"04152500","TOBACCO RIVER AT GLIDDEN ROAD AT BEAVERTON, MI","ST","USGS",-84.47389770,43.87946870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04152500"
"04153300","TITTABAWASSEE RIVER AT SANFORD, MI","ST","USGS",-84.38249900,43.67697190,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04153300"
"04153725","CHIPPEWA RIVER AT DREW RD NR DREW, MI","ST","USGS",-85.03005560,43.66128889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04153725"
"04154000","CHIPPEWA RIVER NEAR MOUNT PLEASANT, MI","ST","USGS",-84.70778969,43.62614048,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04154000"
"04154512","CHIPPEWA RIVER AT S HOMER RD NR MIDLAND","ST","USGS",-84.33054720,43.60110830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04154512"
"04154612","WOLF CREEK AT PINE GROVE ROAD NEAR VESTABURG, MI","ST","USGS",-84.95029560,43.42308690,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04154612"
"04155500","PINE RIVER NEAR MIDLAND, MI","ST","USGS",-84.36916190,43.56447276,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04155500"
"04156000","TITTABAWASSEE RIVER AT MIDLAND, MI","ST","USGS",-84.23554390,43.59530477,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04156000"
"04159492","BLACK RIVER NEAR JEDDO, MI","ST","USGS",-82.62464740,43.15086000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04159492"
"04159900","MILL CREEK NEAR AVOCA, MI","ST","USGS",-82.73464900,43.05447130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04159900"
"04160600","BELLE RIVER AT MEMPHIS, MI","ST","USGS",-82.76909140,42.90086220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04160600"
"04161000","CLINTON RIVER AT AUBURN HILLS, MI","ST","USGS",-83.22437820,42.63336646,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04161000"
"04161820","CLINTON RIVER AT STERLING HEIGHTS, MI","ST","USGS",-83.02659329,42.61447810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04161820"
"04163400","PLUM BROOK AT UTICA, MI","ST","USGS",-83.07131650,42.60142277,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04163400"
"04164000","CLINTON RIVER NEAR FRASER, MI","ST","USGS",-82.95158900,42.57781225,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04164000"
"04164100","EAST POND CREEK AT ROMEO, MI","ST","USGS",-83.02021020,42.82252996,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04164100"
"04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI","ST","USGS",-82.88881040,42.62920008,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04164500"
"04164800","MIDDLE BRANCH CLINTON RIVER AT MACOMB, MI","ST","USGS",-82.95909400,42.70642070,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04164800"
"04165500","CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI","ST","USGS",-82.90881000,42.59586740,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04165500"
"04166500","RIVER ROUGE AT DETROIT, MI","ST","USGS",-83.25465130,42.37309230,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04166500"
"04167000","MIDDLE RIVER ROUGE NEAR GARDEN CITY, MI","ST","USGS",-83.31159728,42.34809259,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04167000"
"04168400","LOWER RIVER ROUGE AT DEARBORN, MI","ST","USGS",-83.25270630,42.30837099,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04168400"
"04168580","ECORSE RIVER AT DEARBORN HEIGHTS, MI","ST","USGS",-83.28965169,42.26948260,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04168580"
"04170000","HURON RIVER AT MILFORD, MI","ST","USGS",-83.62660809,42.57892089,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04170000"
"04172000","HURON RIVER NEAR HAMBURG, MI","ST","USGS",-83.79994300,42.46531190,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04172000"
"04173500","MILL CREEK NEAR DEXTER, MI","ST","USGS",-83.89827740,42.30031476,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04173500"
"04174500","HURON RIVER AT ANN ARBOR, MI","ST","USGS",-83.73382960,42.28698238,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04174500"
"04174518","MALLETTS CREEK AT ANN ARBOR, MI","ST","USGS",-83.68827300,42.26476060,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04174518"
"04175600","RIVER RAISIN NEAR MANCHESTER, MI","ST","USGS",-84.07605750,42.16809470,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04175600"
"04175748","S BRANCH RIVER RAISIN AT BENNER HWAY NR CADMUS MI","ST","USGS",-84.15969440,41.85796110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04175748"
"04176000","RIVER RAISIN NEAR ADRIAN, MI","ST","USGS",-83.98077629,41.90476910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176000"
"04176063","NILE DITCH AT ARNOLD HWY NR JASPER, MI","ST","USGS",-84.03688889,41.77761110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176063"
"04176400","SALINE RIVER NEAR SALINE, MI","ST","USGS",-83.77577370,42.13031915,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176400"
"04176500","RIVER RAISIN NEAR MONROE, MI","ST","USGS",-83.53104619,41.96060080,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176500"
"04176617","MUDDY CREEK AT BELLETERRE RD NR ERIE, MI","ST","USGS",-83.46576690,41.82532407,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176617"
"04176625","WHITEWOOD CREEK AT LUNA PIER RD NR LUNA PIER MI","ST","USGS",-83.46120280,41.80890830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04176625"
"041766258","WHITEWOOD CREEK AT S.HAROLD DR NR LUNA PIER MI","ST","USGS",-83.45020280,41.80240556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041766258"
"04177080","E BR ST JOSEPH R AT TERRITORIAL RD NR WALDRON, MI","ST","USGS",-84.49078180,41.70949480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04177080"
"04177266","WEST BRANCH ST. JOSEPH RIVER NR NETTLE LAKE, OH","ST","USGS",-84.66995340,41.68338335,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04177266"
"041843678","LIME CREEK AT RANGER HIGHWAY NEAR MORENCI, MI","ST","USGS",-84.25168889,41.75497778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041843678"
"0422027420","ROUND POND CREEK AT CONTROL VALVE AT GREECE NY","ST","USGS",-77.71102778,43.19325000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=0422027420"
"04231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY","ST","USGS",-77.61630560,43.14172220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04231600"
"04232730","SENECA RIVER NEAR SENECA FALLS NY","ST","USGS",-76.76111110,42.93888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04232730"
"0423406130","SENECA RIVER AT FREE BRIDGE CORNERS NY","ST","USGS",-76.73689610,42.96292674,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=0423406130"
"04235600","SENECA RIVER (ERIE CANAL) NEAR PORT BYRON NY","ST","USGS",-76.64555560,43.07861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04235600"
"04237020","SENECA R (BARGE CANAL) AT CROSS LAKE NR JORDAN NY","ST","USGS",-76.49816670,43.10013889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04237020"
"04237411","SENECA RIVER, MOUTH OF STATE DITCH, NR JORDAN NY","ST","USGS",-76.43861110,43.11502778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04237411"
"04237496","SENECA RIVER NEAR BALDWINSVILLE NY","ST","USGS",-76.36269440,43.16233330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04237496"
"04247000","ONEIDA RIVER NEAR EUCLID NY","ST","USGS",-76.21777778,43.20536110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04247000"
"04247055","OSWEGO RIVER NEAR PHOENIX NY","ST","USGS",-76.28711110,43.21116667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04247055"
"04288040","WINOOSKI RIVER ABOVE CROSSETT BK AT WATERBURY,VT","ST","USGS",-72.74618060,44.32843610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04288040"
"05030500","OTTER TAIL RIVER NEAR ELIZABETH, MN","ST","USGS",-96.01755560,46.36940390,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05030500"
"05046000","OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN","ST","USGS",-96.18506140,46.20968199,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05046000"
"05049000","MUSTINKA RIVER ABOVE WHEATON, MN","ST","USGS",-96.49062180,45.82079400,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05049000"
"05050000","BOIS DE SIOUX RIVER NEAR WHITE ROCK, SD","ST","USGS",-96.57395800,45.86246018,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05050000"
"05051300","BOIS DE SIOUX RIVER NEAR DORAN, MN","ST","USGS",-96.57923890,46.15218130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05051300"
"05061000","BUFFALO RIVER NEAR HAWLEY, MN","ST","USGS",-96.32950930,46.84995979,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05061000"
"05061500","SOUTH BRANCH BUFFALO RIVER AT SABIN, MN","ST","USGS",-96.62813180,46.77551750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05061500"
"05062000","BUFFALO RIVER NEAR DILWORTH, MN","ST","USGS",-96.66146500,46.96107360,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05062000"
"05063398","S. BR. WILD RICE RIVER AT CO. RD. 27 NR FELTON, MN","ST","USGS",-96.38583330,47.11333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05063398"
"05073500","UPPER RED LAKE AT WASKISH, MN","LK","USGS",-94.51439920,48.17551858,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05073500"
"05073650","LOWER RED LAKE AT MOUTH BATTLE RIVER NR SAUM, MN","LK","USGS",-94.74220020,47.95968070,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05073650"
"05074000","LOWER RED LAKE NR RED LAKE, MN","LK","USGS",-95.27639360,47.95745720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05074000"
